name_x;name_y;CoInvestments
QUANTONATION 1 FPCI;Milliways Holding UG (haftungsbeschrankt);1
QUANTONATION 1 FPCI;Prof. Dr. Enrique Solano;1
Quentin Muhlert;Christian Felten;1
Quentin Muhlert;Gauselmann AG;1
Quentin Muhlert;ICONIC Ventures GmbH;1
Quentin Muhlert;Kairem Beteiligungs-GmbH Sylt OT Keitum;1
Quentin Muhlert;LOUD ENGINE UG (haftungsbeschrankt);1
Quentin Muhlert;Martin-Dirk Bihlmaier;1
Quentin Muhlert;Rebellion Ventures UG (haftungsbeschrankt);1
Quentin Muhlert;Sisu Game Ventures Oy;1
Quentin Muhlert;Snow Day UG (haftungsbeschrankt);1
Quentin Muhlert;Steven Rude;1
Quentin Muhlert;TreasureHunt GmbH;1
Quentin Muhlert;Vestion GmbH;1
Quentin Muhlert;hBMg GmbH;1
R&R Unternehmensbeteiligungen GmbH;Alexander Ludwig Friedrich Christian Fuchs;1
R&R Unternehmensbeteiligungen GmbH;Arthur Steinmetz Beteiligungs-GmbH;1
R&R Unternehmensbeteiligungen GmbH;B-CT Services GmbH;1
R&R Unternehmensbeteiligungen GmbH;Christian Trummer;1
R&R Unternehmensbeteiligungen GmbH;Companisto Trust Service XVII GmbH;1
R&R Unternehmensbeteiligungen GmbH;Dr. Alfred Heinrich Georg Spieker;1
R&R Unternehmensbeteiligungen GmbH;Georg Schieren UG (haftungsbeschrankt);1
R&R Unternehmensbeteiligungen GmbH;Gloria Consuelo Quintanilla-Egner;1
R&R Unternehmensbeteiligungen GmbH;Halama Ventures UG (haftungsbeschrankt);1
R&R Unternehmensbeteiligungen GmbH;Heinrich Johannes Martin Anger;1
R&R Unternehmensbeteiligungen GmbH;MKP SYmbios UG (haftungsbeschrankt);1
R&R Unternehmensbeteiligungen GmbH;PreuSische Stiftungsdirektion Berlin GmbH;1
R&R Unternehmensbeteiligungen GmbH;Ronald Stefan Hoppmann;1
R&R Unternehmensbeteiligungen GmbH;Torben UG (haftungsbeschrankt);1
R&R Unternehmensbeteiligungen GmbH;Wirich Paul Wallenhorst;1
R&R Unternehmensbeteiligungen GmbH;bventures capital GmbH;1
RAS Invest GmbH;2bX Urban Fund I GmbH & Co. KG;1
RAS Invest GmbH;AXS Investments GmbH;1
RAS Invest GmbH;AddReal GmbH;1
RAS Invest GmbH;Brokamp Capital GmbH;1
RAS Invest GmbH;Dasr Ventures UG (haftungsbeschränkt);1
RAS Invest GmbH;Heidelventure GmbH;1
RAS Invest GmbH;JD Invest & Advisory GmbH;1
RAS Invest GmbH;LionCorn Capital GmbH;1
RAS Invest GmbH;Manuel Backfisch Investment Stiftung;1
RAS Invest GmbH;Maximilian Kérner Investment UG (haftungsbeschränkt);1
RAS Invest GmbH;Mutschler Ventures AG;1
RAS Invest GmbH;Razouane Ventures UG (haftungsbeschränkt);1
RAS Invest GmbH;Stefan Loacker;1
RAS Invest GmbH;Szeli Ventures GmbH;1
RAS Invest GmbH;Thumm Ventures UG (haftungsbeschränkt);1
RAS Invest GmbH;Tomislav Tomov;1
RAS Invest GmbH;Unternehmertum VC Fonds III GmbH & Co. KG;1
RAS Invest GmbH;Verdurion GmbH;1
RAS Invest GmbH;Vesta Venture Holding GmbH;1
RAS Invest GmbH;Wax Venture UG (haftungsbeschränkt);1
RAS Invest GmbH;btov Digital Technologies II S.C.S., SICAR;1
RBCH Ltd.;Anagram Ltd.;1
RBCH Ltd.;Backed 2 LP;1
RBCH Ltd.;Cadenza Capital Management Limited;1
RBCH Ltd.;Charles Songhurst;1
RBCH Ltd.;Discovery Ventures Founder Investments II GmbH & Co. KG;1
RBCH Ltd.;Discovery Ventures III GmbH & Co. KG;1
RBCH Ltd.;Dr. Jutta Steiner;1
RBCH Ltd.;Dunstkreis Ventures UG;1
RBCH Ltd.;EuVECA GmbH & Co. KG;1
RBCH Ltd.;Fabric Ventures Fund 2021 SCSp;1
RBCH Ltd.;Fractal Ventures UG;1
RBCH Ltd.;Grand Cayman;1
RBCH Ltd.;Inflection Mercury Fund LP;1
RBCH Ltd.;Jaworski E-FARM UG;1
RBCH Ltd.;Lightspeed Frontier I-E L.P.;1
RBCH Ltd.;Lightspeed Frontier I-M L.P.;1
RBCH Ltd.;Lightspeed Frontier I-N L.P.;1
RBCH Ltd.;Lightspeed Frontier I-S L.P.;1
RBCH Ltd.;Lightspeed Venture Partners XIV-A (Inception), L.P.;1
RBCH Ltd.;Lucas Vogelsang;1
RBCH Ltd.;MWP Beteiligungs UG;1
RBCH Ltd.;Santos McGarry UG;1
RBCH Ltd.;Speedinvest III;1
RBCH Ltd.;TJS Beteiligung GmbH;1
RBCH Ltd.;Up Only Ventures UG;1
RJ Expeditions GmbH;10K Ventures OU;1
RJ Expeditions GmbH;24S.ar.l.;1
RJ Expeditions GmbH;AKVaganza Unternehmergesellschaft (haftungsbeschrankt);1
RJ Expeditions GmbH;ALSP20 L.L.C.;1
RJ Expeditions GmbH;Bruce Wallace;1
RJ Expeditions GmbH;Calm Storm 1 EuVECA GmbH & Co. KG;1
RJ Expeditions GmbH;Cristobal Conde;1
RJ Expeditions GmbH;Dr. Axel Wieandt;1
RJ Expeditions GmbH;ENTREPRENEUR FIRST (GLOBAL) L.P.;1
RJ Expeditions GmbH;Entrepreneur First Operations Limited;1
RJ Expeditions GmbH;Esprit Nominees Limited;1
RJ Expeditions GmbH;Fin VC Regatta I, LP;1
RJ Expeditions GmbH;Founders First Capital GmbH;1
RJ Expeditions GmbH;Fufu Ventures UG (haftungsbeschrankt);1
RJ Expeditions GmbH;Guillaume Cabane;1
RJ Expeditions GmbH;Laurin Hainy;1
RJ Expeditions GmbH;Luca Ascani;1
RJ Expeditions GmbH;MJJ Invest GmbH;1
RJ Expeditions GmbH;Mark Ransford;1
RJ Expeditions GmbH;New Wave SASU;1
RJ Expeditions GmbH;PCN Ventures UG (haftungsbeschrankt);1
RJ Expeditions GmbH;Philippe Teixeira da Mota;1
RJ Expeditions GmbH;Scout VI-A, LLC;1
RJ Expeditions GmbH;Speedinvest Ill EUVECA GmbH & Co KG;1
RJ Expeditions GmbH;Stevan Lutz Invest UG (haftungsbeschrankt);1
RJ Expeditions GmbH;Tiny Fund Il, a series of Tiny Supercomputer Investment Companies, LP;1
RJ Expeditions GmbH;Tiny Il, a series of Continental Tiny Supercomputer Investment Companies, LP;1
RJ Expeditions GmbH;another.vc GmbH;1
RJ Expeditions GmbH;eNugget Ventures UG (haftungsbeschrankt);1
RJ Expeditions GmbH;wrapall UG (haftungsbeschrankt);1
RO! Holding GmbH;ARES CAPITAL ADVISERS GmbH;1
RO! Holding GmbH;Albring Investment und Beratungsgesellschaft mbH;1
RO! Holding GmbH;BRAINAMICS GmbH;1
RO! Holding GmbH;Dr. Christian Glauer;1
RO! Holding GmbH;Lapaero GmbH;1
RO! Holding GmbH;MJM Investments GmbH;1
RO! Holding GmbH;Meinhardt Ventures UG (haftungsbeschrankt);1
RO! Holding GmbH;Pi3.14 Investments UG (haftungsbeschrankt);1
RO! Holding GmbH;Silke Klu@ GmbH;1
RO! Holding GmbH;UnternehmerTUM Projekt GmbH;1
RO! Holding GmbH;Zent Investments UG (haftungsbeschrankt);1
ROMM Holding GmbH;10x Founders Fund GmbH & Co. KG;1
ROMM Holding GmbH;Alvio GmbH;1
ROMM Holding GmbH;BONDO Holding GmbH;1
ROMM Holding GmbH;Benedikt Schneider Ventures UG;1
ROMM Holding GmbH;Blackbird Internet UG (haftungsbeschrankt);1
ROMM Holding GmbH;Bolando UG (haftungsbeschrankt);1
ROMM Holding GmbH;Christian Hiilsewig Familienstiftung;1
ROMM Holding GmbH;DSR Ventures GmbH;1
ROMM Holding GmbH;Florian Huber Beteiligungen GmbH;1
ROMM Holding GmbH;Geissini Ventures UG (haftungsbeschrankt);1
ROMM Holding GmbH;HV Holtzbrinck Ventures Fund VIII GmbH & Co. geschlossene Investment KG;1
ROMM Holding GmbH;Juwel 225. V V GmbH;1
ROMM Holding GmbH;La Plata GmbH;1
ROMM Holding GmbH;Lino GmbH;1
ROMM Holding GmbH;Manoa Ventures GmbH;1
ROMM Holding GmbH;OyFri GmbH;1
ROMM Holding GmbH;PK Projects GmbH;1
ROMM Holding GmbH;Rotenfels Verwaltung GmbH;1
ROMM Holding GmbH;WEFA GmbH;1
ROMM Holding GmbH;XDECK Fund 1/K6éIn GmbH & Co. KG;1
ROMM Holding GmbH;Z Equity GmbH;1
ROMM Holding GmbH;whiletrue GmbH;1
RRW Il Growth SLP;AURA SAS;1
RRW Il Growth SLP;André Lanata;1
RRW Il Growth SLP;Antoine Pallois;1
RRW Il Growth SLP;Aperitus Limited;1
RRW Il Growth SLP;Artur Koop;1
RRW Il Growth SLP;BleM56 S.C.1.;1
RRW Il Growth SLP;Bruno Maisonnier;1
RRW Il Growth SLP;Cherry Ventures Fund IV GmbH & Co KG;1
RRW Il Growth SLP;Christian Dargnat;1
RRW Il Growth SLP;Deep Impact Investment Holding GmbH;1
RRW Il Growth SLP;EQT Ventures lI S.a r.l. SICAF-RAIF;1
RRW Il Growth SLP;FCPI Capital Invest PME 2019;1
RRW Il Growth SLP;FCPI Capital Invest PME 2020;1
RRW Il Growth SLP;FCPI Capital Invest PME 2021;1
RRW Il Growth SLP;FPCI Omnes Real Tech;1
RRW Il Growth SLP;Francesco Stortini;1
RRW Il Growth SLP;Geodesic S.A.S.;1
RRW Il Growth SLP;Habert Dassault Finance SAS;1
RRW Il Growth SLP;Héléne Huby;1
RRW Il Growth SLP;Interface Capital GmbH & Co. KG;1
RRW Il Growth SLP;Izzat Holdings Ltd.;1
RRW Il Growth SLP;Johannes Reijneveld;1
RRW Il Growth SLP;July Fund 22 GmbH & Co. KG;1
RRW Il Growth SLP;Karim Ganem;1
RRW Il Growth SLP;Lear Javiv;1
RRW Il Growth SLP;MHz2 Capital GmbH;1
RRW Il Growth SLP;Marc Postel-Vinay;1
RRW Il Growth SLP;Maru Winnacker;1
RRW Il Growth SLP;Najwa Naimy;1
RRW Il Growth SLP;Nils Bernhardt;1
RRW Il Growth SLP;Olivier Faure;1
RRW Il Growth SLP;Orbital Ventures S.C.A. SICAV-RAIF;1
RRW Il Growth SLP;Partech Entrepreneur Fund IV FPCI;1
RRW Il Growth SLP;Pierre Vinet;1
RRW Il Growth SLP;Pink Capital GmbH;1
RRW Il Growth SLP;Possible Ventures Il GmbH & Co KG;1
RRW Il Growth SLP;Priyanka Das;1
RRW Il Growth SLP;Prof. Dr. Dr. Ann-Kristin Achleitner;1
RRW Il Growth SLP;Romain Mabboux;1
RRW Il Growth SLP;Rymdkapital SPV TEC AB;1
RRW Il Growth SLP;SORIAK S.A.S.;1
RRW Il Growth SLP;Schlumberger Investment Services B.V.;1
RRW Il Growth SLP;Sebastien Ayton;1
RRW Il Growth SLP;Sebastien Reichstadt;1
RRW Il Growth SLP;Sonia Magniant;1
RRW Il Growth SLP;Temaris et associés SAS;1
RRW Il Growth SLP;The Nuga Trust;1
RRW Il Growth SLP;Thomas Nussmann;1
RRW Il Growth SLP;Vsquared Ventures GmbH & Co. KG;1
RRW Il Growth SLP;WMA Master VCC;1
RS Trust GmbH;DT Trust GmbH;1
RS Trust GmbH;Technologiegranderfonds;1
RS Trust GmbH;greatness UG (haftungsbeschr\u00e4nkt);1
Raeecuniel;AB1204 Verwaltungs GmbH;1
Raeecuniel;ABACON Invest GmbH;1
Raeecuniel;Alvio GmbH;1
Raeecuniel;BASHE Invest UG (haftungsbeschrankt);1
Raeecuniel;ENKRAFT VENTURE.partners AG;1
Raeecuniel;ENPAL B.V.;1
Raeecuniel;Entrix GmbH;1
Raeecuniel;GV Avente LLC;1
Raeecuniel;KRAFTWERK.ventures AG;1
Raeecuniel;Kleinschulz Invest UG (haftungsbeschrankt);1
Raeecuniel;Lars Lohie;1
Raeecuniel;Lino GmbH;1
Raeecuniel;Martin Siddiqui;1
Raeecuniel;PK Projects GmbH;1
Raeecuniel;Pelion Energy Holding GmbH;1
Raeecuniel;Philipp Trocha;1
Raeecuniel;Sebastian Schuon Investments GmbH;1
Raeecuniel;Sébastien Schikora;1
Raeecuniel;Valluga Capital GmbH;1
Raeecuniel;Wolfgang Ridinger;1
Ralf Illig;Alexander Christoph Wei8;1
Ralf Illig;Bernhard Michael Sebastian Kraska;1
Ralf Illig;Charlotte Detemble;1
Ralf Illig;Dobby hives aaaialall;1
Ralf Illig;Dr. Christian Scheidl;1
Ralf Illig;Dr. Dora Zmuc;1
Ralf Illig;Dr. Georg Friedrich Matheis;1
Ralf Illig;Dr. Johannes Fleckenstein;1
Ralf Illig;Guido Wolff;1
Ralf Illig;Hessen Kapital III (EFRE) GmbH;1
Ralf Illig;Michael Taschner;1
Ralf Illig;Peter Dobler;1
Ralf Illig;SevenD GmbH;1
Ralf Illig;Thomas Wilhelm Tilse;1
Razouane Ventures UG (haftungsbeschränkt);2bX Urban Fund I GmbH & Co. KG;1
Razouane Ventures UG (haftungsbeschränkt);AXS Investments GmbH;1
Razouane Ventures UG (haftungsbeschränkt);AddReal GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Brokamp Capital GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Dasr Ventures UG (haftungsbeschränkt);1
Razouane Ventures UG (haftungsbeschränkt);Heidelventure GmbH;1
Razouane Ventures UG (haftungsbeschränkt);JD Invest & Advisory GmbH;1
Razouane Ventures UG (haftungsbeschränkt);LionCorn Capital GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Manuel Backfisch Investment Stiftung;1
Razouane Ventures UG (haftungsbeschränkt);Maximilian Kérner Investment UG (haftungsbeschränkt);1
Razouane Ventures UG (haftungsbeschränkt);Mutschler Ventures AG;1
Razouane Ventures UG (haftungsbeschränkt);RAS Invest GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Stefan Loacker;1
Razouane Ventures UG (haftungsbeschränkt);Szeli Ventures GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Thumm Ventures UG (haftungsbeschränkt);1
Razouane Ventures UG (haftungsbeschränkt);Tomislav Tomov;1
Razouane Ventures UG (haftungsbeschränkt);Unternehmertum VC Fonds III GmbH & Co. KG;1
Razouane Ventures UG (haftungsbeschränkt);Verdurion GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Vesta Venture Holding GmbH;1
Razouane Ventures UG (haftungsbeschränkt);Wax Venture UG (haftungsbeschränkt);1
Razouane Ventures UG (haftungsbeschränkt);btov Digital Technologies II S.C.S., SICAR;1
Rebellion Ventures UG (haftungsbeschrankt);Christian Felten;1
Rebellion Ventures UG (haftungsbeschrankt);Gauselmann AG;1
Rebellion Ventures UG (haftungsbeschrankt);ICONIC Ventures GmbH;1
Rebellion Ventures UG (haftungsbeschrankt);Kairem Beteiligungs-GmbH Sylt OT Keitum;1
Rebellion Ventures UG (haftungsbeschrankt);LOUD ENGINE UG (haftungsbeschrankt);1
Rebellion Ventures UG (haftungsbeschrankt);Martin-Dirk Bihlmaier;1
Rebellion Ventures UG (haftungsbeschrankt);Quentin Muhlert;1
Rebellion Ventures UG (haftungsbeschrankt);Sisu Game Ventures Oy;1
Rebellion Ventures UG (haftungsbeschrankt);Snow Day UG (haftungsbeschrankt);1
Rebellion Ventures UG (haftungsbeschrankt);Steven Rude;1
Rebellion Ventures UG (haftungsbeschrankt);TreasureHunt GmbH;1
Rebellion Ventures UG (haftungsbeschrankt);Vestion GmbH;1
Rebellion Ventures UG (haftungsbeschrankt);hBMg GmbH;1
Reber Capital UG (haftungsbeschrankt);$16, LP;1
Reber Capital UG (haftungsbeschrankt);Adriaan Tobias Mol;1
Reber Capital UG (haftungsbeschrankt);Aviad Eyal;1
Reber Capital UG (haftungsbeschrankt);Digilist Ventures UG (haftungsbeschrankt);1
Reber Capital UG (haftungsbeschrankt);Fund I, a series (legally segregated fund under Delaware law) of Nomad Capital VC, LP;1
Reber Capital UG (haftungsbeschrankt);Gary Michael Beasley;1
Reber Capital UG (haftungsbeschrankt);June Fund 17 GmbH & Co. KG;1
Reber Capital UG (haftungsbeschrankt);Mare Ventures GmbH;1
Reber Capital UG (haftungsbeschrankt);NEON GmbH;1
Reber Capital UG (haftungsbeschrankt);Piotr Pisarz;1
Reber Capital UG (haftungsbeschrankt);Saul Tal Levin;1
Reber Capital UG (haftungsbeschrankt);Thomas Benjamin Blomfield;1
Reber Capital UG (haftungsbeschrankt);Urbyo GmbH;1
Reber Capital UG (haftungsbeschrankt);Urbyo ZG Intermediate LLC;1
Reber Capital UG (haftungsbeschrankt);Venonta GmbH;1
Reber Capital UG (haftungsbeschrankt);Wilmking GmbH;1
Reber Capital UG (haftungsbeschrankt);Wolcott Ventures GmbH;1
Reber Capital UG (haftungsbeschrankt);Zenoo Limited;1
Reber Capital UG (haftungsbeschrankt);Zooboo Ventures UG (haftungsbeschrankt);1
Reber Capital UG (haftungsbeschrankt);flonkings search GmbH;1
Reinhard Heselschwerdt;MEDIUM GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Brencon GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Findigs GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Herr Antonius Vollebregt;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Herr Thomas Drissner;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Herrero Investments UG;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Lima Investments UG;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;M M I Leisure & Capital poe Management GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;ME Beteiligungs GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Orca Capital GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;SERIE;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Sine Beteiligungen GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;ZEITGEIST Tech Ventures GmbH;1
Reitelshofer Ubernahme neuer Vermégensmanagement GmbH;Zapata Investments UG;1
Renaud Visage;Alexander Bernhard Lippert;1
Renaud Visage;Anselm Bauer Invest GmbH;1
Renaud Visage;Benjamin Giinther Invest GmbH;1
Renaud Visage;Blue Impact Ventures UG;1
Renaud Visage;DSR Ventures GmbH;1
Renaud Visage;Dicki GmbH;1
Renaud Visage;EMERGE VENTURE PARTNERS LP;1
Renaud Visage;J. Cornelius GmbH;1
Renaud Visage;Jiinger Invest UG;1
Renaud Visage;La Famiglia Fonds! GmbH & Co. KG;1
Renaud Visage;Lata Venture GmbH;1
Renaud Visage;M. Yilmaz GmbH;1
Renaud Visage;MJM Investments AG;1
Renaud Visage;PDA Deutzclie one rales Digitalagentur GmbH;1
Renaud Visage;Picus Capital GmbH;1
Renaud Visage;Renner Ventures & Philanthropies GmbH;1
Renaud Visage;Riverton UG;1
Renaud Visage;Sebastian Schuon Investments GmbH;1
Renaud Visage;Wax Venture UG;1
Renner Ventures & Philanthropies GmbH;Alexander Bernhard Lippert;1
Renner Ventures & Philanthropies GmbH;Anselm Bauer Invest GmbH;1
Renner Ventures & Philanthropies GmbH;Benjamin Giinther Invest GmbH;1
Renner Ventures & Philanthropies GmbH;Blue Impact Ventures UG;1
Renner Ventures & Philanthropies GmbH;DSR Ventures GmbH;1
Renner Ventures & Philanthropies GmbH;Dicki GmbH;1
Renner Ventures & Philanthropies GmbH;EMERGE VENTURE PARTNERS LP;1
Renner Ventures & Philanthropies GmbH;J. Cornelius GmbH;1
Renner Ventures & Philanthropies GmbH;Jiinger Invest UG;1
Renner Ventures & Philanthropies GmbH;La Famiglia Fonds! GmbH & Co. KG;1
Renner Ventures & Philanthropies GmbH;Lata Venture GmbH;1
Renner Ventures & Philanthropies GmbH;M. Yilmaz GmbH;1
Renner Ventures & Philanthropies GmbH;MJM Investments AG;1
Renner Ventures & Philanthropies GmbH;PDA Deutzclie one rales Digitalagentur GmbH;1
Renner Ventures & Philanthropies GmbH;Picus Capital GmbH;1
Renner Ventures & Philanthropies GmbH;Renaud Visage;1
Renner Ventures & Philanthropies GmbH;Riverton UG;1
Renner Ventures & Philanthropies GmbH;Sebastian Schuon Investments GmbH;1
Renner Ventures & Philanthropies GmbH;Wax Venture UG;1
Renovatio Financial Investments S.L.;Alpine Space Ventures Fund 1 GmbH & Co. KG;1
Renovatio Financial Investments S.L.;Bayern Kapital Innovationsfonds EFRE GmbH & Co. KG;1
Renovatio Financial Investments S.L.;Herr Alexander Genzel;1
Renovatio Financial Investments S.L.;Herr Walter Ballheimer;1
Renovatio Financial Investments S.L.;High-Tech Griinderfonds IV GmbH & Co. KG;1
Renovatio Financial Investments S.L.;Schwarz Holding GmbH;1
Renovatio Financial Investments S.L.;Starburst GmbH;1
Resilience 1 GmbH & Co. KG am Main;Alexa Firmenich;1
Resilience 1 GmbH & Co. KG am Main;Alexandre Micheloud;1
Resilience 1 GmbH & Co. KG am Main;Andreas Hoffmann;1
Resilience 1 GmbH & Co. KG am Main;Aurum Impact Invest GmbH;1
Resilience 1 GmbH & Co. KG am Main;Below One Fund! GmbH & Co. KG;1
Resilience 1 GmbH & Co. KG am Main;BonVenture IV GmbH & Co. KG;1
Resilience 1 GmbH & Co. KG am Main;Cryptofinance Web3 VC GmbH & Co. KG;1
Resilience 1 GmbH & Co. KG am Main;Deutsche Post Stiftung;1
Resilience 1 GmbH & Co. KG am Main;Dr. Cornelius Walter;1
Resilience 1 GmbH & Co. KG am Main;Elysara SPRL;1
Resilience 1 GmbH & Co. KG am Main;Felipe Fernandez;1
Resilience 1 GmbH & Co. KG am Main;Fraser & Company GmbH;1
Resilience 1 GmbH & Co. KG am Main;Fritz & Co. SPRL;1
Resilience 1 GmbH & Co. KG am Main;Prinz Maximilian von und zu Liechtenstein;1
Resilience 1 GmbH & Co. KG am Main;SUM1 Holdings LP;1
Resilience 1 GmbH & Co. KG am Main;Shirish Sankhe;1
Resilience 1 GmbH & Co. KG am Main;Sobremesa Investments GmbH;1
Resilience 1 GmbH & Co. KG am Main;Stuchtey Capital UG (haftungsbeschrankt);1
Resilience 1 GmbH & Co. KG am Main;Tobias Bandel Sustainabi- lity Consulting UG (haftungsbeschrankt);1
Reto Rilegg;Alexander Ludwig Friedrich Christian Fuchs;1
Reto Rilegg;Bertold Mathias Wagner;1
Reto Rilegg;Bramlage Lifesciences GmbH;1
Reto Rilegg;Christian Orsinger;1
Reto Rilegg;Companisto Trust Service XVII GmbH;1
Reto Rilegg;Dr. Alfred Heinrich Georg Spieker;1
Reto Rilegg;Dr. Arthur Steinmetz;1
Reto Rilegg;Frank Thomas Trinkaus;1
Reto Rilegg;Gerrit Jörg Arends;1
Reto Rilegg;Indigo8 GmbH;1
Reto Rilegg;Jan Arne Tegtmeier;1
Reto Rilegg;Johannes Menelaus Ruopp;1
Reto Rilegg;Kerstin Heike von Diemar;1
Reto Rilegg;Merk MIC GmbH;1
Reto Rilegg;Nika Norr;1
Reto Rilegg;Pelle Maerkedahl Larsen;1
Reto Rilegg;Preußische Stiftungsdirektion Berlin GmbH;1
Reto Rilegg;Prof. Dr. Gerald Martin Werner Huber;1
Reto Rilegg;Richard Markus Wolfgang Fobo;1
Reto Rilegg;Robert Helmut Glaser;1
Reto Rilegg;Stefan Kilian;1
Reto Rilegg;Sunconergy GmbH;1
Reto Rilegg;Thorsten Fritz Herbert Drescher;1
Reto Rilegg;Wolfgang Schmidt;1
Reto Rilegg;acmaios GmbH;1
Reto Rilegg;eastWest Venture Capital GmbH;1
Reto Rilegg;rheinaue Invest GmbH;1
Rheingau AG Berlin & Co. KG;Cheptcov Andrei;1
Ricarda Kies Consulting;COre-invest GmbH;1
Ricarda Kies Consulting;DTM Deutsche Tele Medien GmbH;1
Ricarda Kies Consulting;Kammerath Technology;1
Richard Markus Wolfgang Fobo;Alexander Ludwig Friedrich Christian Fuchs;1
Richard Markus Wolfgang Fobo;Bertold Mathias Wagner;1
Richard Markus Wolfgang Fobo;Bramlage Lifesciences GmbH;1
Richard Markus Wolfgang Fobo;Christian Orsinger;1
Richard Markus Wolfgang Fobo;Companisto Trust Service XVII GmbH;1
Richard Markus Wolfgang Fobo;Dr. Alfred Heinrich Georg Spieker;1
Richard Markus Wolfgang Fobo;Dr. Arthur Steinmetz;1
Richard Markus Wolfgang Fobo;Frank Thomas Trinkaus;1
Richard Markus Wolfgang Fobo;Gerrit Jörg Arends;1
Richard Markus Wolfgang Fobo;Indigo8 GmbH;1
Richard Markus Wolfgang Fobo;Jan Arne Tegtmeier;1
Richard Markus Wolfgang Fobo;Johannes Menelaus Ruopp;1
Richard Markus Wolfgang Fobo;Kerstin Heike von Diemar;1
Richard Markus Wolfgang Fobo;Merk MIC GmbH;1
Richard Markus Wolfgang Fobo;Nika Norr;1
Richard Markus Wolfgang Fobo;Pelle Maerkedahl Larsen;1
Richard Markus Wolfgang Fobo;Preußische Stiftungsdirektion Berlin GmbH;1
Richard Markus Wolfgang Fobo;Prof. Dr. Gerald Martin Werner Huber;1
Richard Markus Wolfgang Fobo;Reto Rilegg;1
Richard Markus Wolfgang Fobo;Robert Helmut Glaser;1
Richard Markus Wolfgang Fobo;Stefan Kilian;1
Richard Markus Wolfgang Fobo;Sunconergy GmbH;1
Richard Markus Wolfgang Fobo;Thorsten Fritz Herbert Drescher;1
Richard Markus Wolfgang Fobo;Wolfgang Schmidt;1
Richard Markus Wolfgang Fobo;acmaios GmbH;1
Richard Markus Wolfgang Fobo;eastWest Venture Capital GmbH;1
Richard Markus Wolfgang Fobo;rheinaue Invest GmbH;1
Riverton UG;Alexander Bernhard Lippert;1
Riverton UG;Anselm Bauer Invest GmbH;1
Riverton UG;Benjamin Giinther Invest GmbH;1
Riverton UG;Blue Impact Ventures UG;1
Riverton UG;DSR Ventures GmbH;1
Riverton UG;Dicki GmbH;1
Riverton UG;EMERGE VENTURE PARTNERS LP;1
Riverton UG;J. Cornelius GmbH;1
Riverton UG;Jiinger Invest UG;1
Riverton UG;La Famiglia Fonds! GmbH & Co. KG;1
Riverton UG;Lata Venture GmbH;1
Riverton UG;M. Yilmaz GmbH;1
Riverton UG;MJM Investments AG;1
Riverton UG;PDA Deutzclie one rales Digitalagentur GmbH;1
Riverton UG;Picus Capital GmbH;1
Riverton UG;Renaud Visage;1
Riverton UG;Renner Ventures & Philanthropies GmbH;1
Riverton UG;Sebastian Schuon Investments GmbH;1
Riverton UG;Wax Venture UG;1
