startup_id;startup_name;date_incorporated;register_identification_number;register;startup_location;startup_industry;startup_website;startup_linkedin;Unnamed: 9;Unnamed: 10;shareholder_json;list_mds;number_shareholders;number_angels;startup_purpose;link_shareholder_file_2021;register_mapping;startup_industry_mapped;azure_json;error;link_structured_content_file_current;link_SI_file_current;azure_json_2021;shareholder_json_2021
14788;BikeTree UG (haftungsbeschränkt);2021-04-19;HRB 739812;Mannheim;Weingarten;Mobilität;https://www.biketree.de/;https://www.linkedin.com/company/biketree/;2360.0;;;;;;;;;;;;;;;
14789;Frida und Pablo UG (haftungsbeschränkt);2021-04-19;HRB 778726;Stuttgart;Ludwigsburg;eCommerce;;;2363.0;;;;;;;;;;;;;;;
14790;Transform Your Health UG (haftungsbeschränkt);2021-04-19;HRB 742027;Ulm;Heidenheim an der Brenz;Lebensmittel;http://transform-your-health.de/;;2366.0;;;;;;;;;;;;;;;
14791;chathero UG (haftungsbeschränkt);2021-04-17;HRB 265259;München;München;Werbung;https://chathero.ai/;https://www.linkedin.com/company/chathero/;2367.0;;;;;;;;;;;;;;;
14792;DreiCo UG (haftungsbeschränkt);2021-04-17;HRB 265258;München;München;Software;https://dreico.net/;https://www.linkedin.com/company/dreico;2368.0;;;;;;;;;;;;;;;
14793;Adaero Software UG (haftungsbeschränkt);2021-04-16;HRB 228340 B;Charlottenburg (Berlin);Berlin;Werbung;https://affilimate.com/;https://www.linkedin.com/company/affilimate/;2370.0;;;;;;;;;;;;;;;
14794;FoundFactory UG (haftungsbeschränkt);2021-04-16;HRB 105653;Köln;Köln;Dienstleistung;https://www.foundfactory.de/;https://www.linkedin.com/company/foundfactory/;2374.0;;;;;;;;;;;;;;;
14795;Pottstahl UG (haftungsbeschränkt);2021-04-16;HRB 19265;Bochum;Bochum;Industrie;https://pottstahl.de/;;2375.0;;;;;;;;;;;;;;;
14796;Conego UG (haftungsbeschränkt);2021-04-15;HRB 18743;Fürth;Erlangen;Mobilität;https://www.conego.io;;2382.0;;;;;;;;;;;;;;;
14797;Fruping UG (haftungsbeschränkt);2021-04-15;HRB 105647;Köln;Köln;Lebensmittel;https://www.fruping.com/;;2384.0;;;;;;;;;;;;;;;
14798;FYPPIT Tech UG (haftungsbeschränkt);2021-04-15;HRB 228316 B;Charlottenburg (Berlin);Berlin;eCommerce;https://fyppit.com/;https://www.linkedin.com/company/fyppit/;2385.0;;;;;;;;;;;;;;;
14799;Huus UG (haftungsbeschränkt);2021-04-15;HRB 228275 B;Charlottenburg (Berlin);Berlin;Immobilien;https://huus.io/;https://www.linkedin.com/company/huus-booths/;2386.0;;;;;;;;;;;;;;;
14800;LIGER NETWORK UG (haftungsbeschränkt);2021-04-15;HRB 122601;Frankfurt am Main;Frankfurt am Main;Blockchain / Crypto;https://www.liger.network/;;2387.0;;;;;;;;;;;;;;;
14801;WINTH ANALYTICS UG (haftungsbeschränkt);2021-04-15;HRB 265121;München;München;Gaming;http://www.winthanalytics.com/;;2389.0;;;;;;;;;;;;;;;
14802;Beero UG (haftungsbeschränkt);2021-04-14;HRB 739770;Mannheim;Karlsruhe;Lebensmittel;https://beero.fun/;;2392.0;;;;;;;;;;;;;;;
14803;Hi.Glas UG (haftungsbeschränkt);2021-04-14;HRB 723987;Freiburg;Seelbach;Lebensmittel;http://higlas.de/;;2398.0;;;;;;;;;;;;;;;
14804;MBYT UG (haftungsbeschränkt);2021-04-14;HRB 28063;Koblenz;Vallendar;Software;;;2401.0;;;;;;;;;;;;;;;
14805;PLATONIC Tech UG (haftungsbeschränkt);2021-04-14;HRB 228225 B;Charlottenburg (Berlin);Berlin;Software;https://platonictech.com/;https://www.linkedin.com/company/platonictech/;2406.0;;;;;;;;;;;;;;;
14806;WOD UG (haftungsbeschränkt);2021-04-14;HRB 94045;Düsseldorf;Düsseldorf;Software;;;2409.0;;;;;;;;;;;;;;;
14807;BRAIN-LINK UG (haftungsbeschränkt);2021-04-13;HRB 33054;Landau;Landau in der Pfalz;Medizin;https://brain-link.de/;https://www.linkedin.com/company/brain-link-ug-haftungsbeschr%C3%A4nkt/;2413.0;;;;;;;;;;;;;;;
14808;Startup MVP UG (haftungsbeschränkt);2021-04-13;HRB 778622;Stuttgart;Heilbronn;Software;;;2422.0;;;;;;;;;;;;;;;
14809;Apu Intuition UG (haftungsbeschränkt);2021-04-12;HRB 122561;Frankfurt am Main;Hofheim am Taunus;Software;https://www.apuintuition.com/;;2427.0;;;;;;;;;;;;;;;
14810;BuroYou UG (haftungsbeschränkt);2021-04-12;HRB 228160 B;Charlottenburg (Berlin);Berlin;Immobilien;https://www.buroyou.com/;https://www.linkedin.com/company/buroyou/;2428.0;;;;;;;;;;;;;;;
14811;LegalAI UG (haftungsbeschränkt);2021-04-12;HRB 228165 B;Charlottenburg (Berlin);Berlin;Rechtsberatung;https://www.legalai.io/;https://www.linkedin.com/company/legalai/;2431.0;;;;;;;;;;;;;;;
14812;LOKALIEBE UG (haftungsbeschränkt);2021-04-12;HRB 207403;Hildesheim;Burgdorf;Lebensmittel;https://lokaliebe.de/;;2432.0;;;;;;;;;;;;;;;
14813;nerou UG (haftungsbeschränkt);2021-04-12;HRB 105571;Köln;Köln;Umwelttechnologie;https://www.nerou.de/;https://www.linkedin.com/company/nerou/;2434.0;;;;;;;;;;;;;;;
14814;neXcube UG (haftungsbeschränkt);2021-04-12;HRB 29694;Stendal;Südliches Anhalt OT Hinsdorf;Industrie;https://www.nexcube.de/;;2435.0;;;;;;;;;;;;;;;
14815;Third Shift UG (haftungsbeschränkt);2021-04-12;HRB 18391;Krefeld;Krefeld;Gaming;;;2440.0;;;;;;;;;;;;;;;
14816;VinCar UG (haftungsbeschränkt);2021-04-12;HRB 10813;Königstein;Kelkheim (Taunus);Mobilität;http://vincar.de/;;2441.0;;;;;;;;;;;;;;;
14817;Windux UG (haftungsbeschränkt);2021-04-12;HRB 778576;Stuttgart;Talheim;Gaming;https://cbattle.de/;;2442.0;;;;;;;;;;;;;;;
14818;CatchCities UG (haftungsbeschränkt);2021-04-09;HRB 168220;Hamburg;Hamburg;Tourismus;https://catchcities.com/;https://www.linkedin.com/company/catchcities/;2447.0;;;;;;;;;;;;;;;
14819;Ionic Optimists UG (haftungsbeschränkt);2021-04-09;HRB 19256;Bochum;Bochum;Gaming;http://www.ionic-optimists.com/;;2451.0;;;;;;;;;;;;;;;
14820;requestee UG (haftungsbeschränkt);2021-04-09;HRB 228122 B;Charlottenburg (Berlin);Berlin;Software;https://www.requestee.co/;https://www.linkedin.com/company/requestee1/;2454.0;;;;;;;;;;;;;;;
14821;swaarm UG (haftungsbeschränkt);2021-04-09;HRB 122538;Frankfurt am Main;Frankfurt am Main;Logistik;;;2455.0;;;;;;;;;;;;;;;
14822;Engage UG (haftungsbeschränkt);2021-04-08;HRB 35956;Augsburg;Kissing;Software;;;2464.0;;;;;;;;;;;;;;;
14823;Lexnext UG (haftungsbeschränkt);2021-04-08;HRB 45435;Wittlich;Trier;Rechtsberatung;https://lexnext.de/;;2468.0;;;;;;;;;;;;;;;
14824;NCAP9 UG (haftungsbeschränkt);2021-04-08;HRB 93082;Düsseldorf;Bergheim;Software;http://ncap9.com/;;2471.0;;;;;;;;;;;;;;;
14825;STUDIONAIS UG (haftungsbeschränkt);2021-04-08;HRB 228062 B;Charlottenburg (Berlin);Berlin;Industrie;https://www.studionais.de/;https://www.linkedin.com/company/studionais/;2474.0;;;;;;;;;;;;;;;
14826;AMIA creations UG (haftungsbeschränkt);2021-04-07;HRB 264912;München;München;Lebensmittel;;https://www.linkedin.com/company/amia-creations-ug/;2477.0;;;;;;;;;;;;;;;
14827;bresh UG (haftungsbeschränkt);2021-04-07;HRB 36703 HB;Bremen;Bremen;eCommerce;;;2478.0;;;;;;;;;;;;;;;
14828;entmedapps UG (haftungsbeschränkt);2021-04-07;HRB 25338;Aachen;Aachen;Medizin;https://www.entmedapps.com/;;2479.0;;;;;;;;;;;;;;;
14829;Made In April UG (haftungsbeschränkt);2021-04-07;HRB 228005 B;Charlottenburg (Berlin);Berlin;eCommerce;https://goodfluffy.com/;;2482.0;;;;;;;;;;;;;;;
14830;Plattform Pioniere UG (haftungsbeschränkt);2021-04-07;HRB 18478;Regensburg;Regensburg;Software;http://plattform-pioniere.com/;;2484.0;;;;;;;;;;;;;;;
14831;SESSIONS UG (haftungsbeschränkt);2021-04-07;HRB 264926;München;München;Software;https://www.sessions-app.de/;https://www.linkedin.com/company/sessions-app/;2488.0;;;;;;;;;;;;;;;
14832;VeloBird UG (haftungsbeschränkt);2021-04-07;HRB 228048 B;Charlottenburg (Berlin);Berlin;Mobilität;https://velobird.com/;;2491.0;;;;;;;;;;;;;;;
14833;inlytics UG (haftungsbeschränkt);2021-04-06;HRB 778510;Stuttgart;Stuttgart;Werbung;https://www.inlytics.io/;https://www.linkedin.com/company/inlytics/;2497.0;;;;;;;;;;;;;;;
14834;VIKTU UG (haftungsbeschränkt);2021-04-06;HRB 227948 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://viktu.de/;;2502.0;;;;;;;;;;;;;;;
14835;ChuckaRubba UG (haftungsbeschränkt);2021-04-02;HRB 18475;Regensburg;Regensburg;eCommerce;http://chuckarubba.com/;;2505.0;;;;;;;;;;;;;;;
14836;Collinda UG (haftungsbeschränkt);2021-04-02;HRB 35187 P;Potsdam;Schwielowsee;eCommerce;https://collinda.de/;;2506.0;;;;;;;;;;;;;;;
14837;Home of Nomads UG (haftungsbeschränkt);2021-04-01;HRB 122457;Frankfurt am Main;Frankfurt am Main;Immobilien;https://www.h-o-n.com/;https://www.linkedin.com/company/home-of-nomads/;2511.0;;;;;;;;;;;;;;;
14838;recfolio UG (haftungsbeschränkt);2021-04-01;HRB 16071;Aschaffenburg;Aschaffenburg;Medien;https://recfolio.com/;;2515.0;;;;;;;;;;;;;;;
14839;Material Guide UG (haftungsbeschränkt);2021-03-31;HRB 35171 P;Potsdam;Potsdam;Umwelttechnologie;https://www.material.guide/;https://www.linkedin.com/company/material-guide/;2523.0;;;;;;;;;;;;;;;
14840;metab UG (haftungsbeschränkt);2021-03-31;HRB 29664;Stendal;Magdeburg;Finanzbereich;https://sellby.de/;https://www.linkedin.com/company/metab-rocks/;2524.0;;;;;;;;;;;;;;;
14841;neurapix UG (haftungsbeschränkt);2021-03-31;HRB 206286;Göttingen;Göttingen;Software;https://neurapix.com/;;2526.0;;;;;;;;;;;;;;;
14842;nextlevelshopping UG (haftungsbeschränkt);2021-03-31;HRB 45420;Wittlich;Ayl;eCommerce;https://nextlevelshopping.de/;;2527.0;;;;;;;;;;;;;;;
14843;Quickrise UG (haftungsbeschränkt);2021-03-31;HRB 105433;Köln;Köln;Lebensmittel;http://quickrise.de/;;2528.0;;;;;;;;;;;;;;;
14844;123DeineApp UG (haftungsbeschränkt);2021-03-30;HRB 105411;Köln;Köln;Bildung;https://123deineapp.de/;;2531.0;;;;;;;;;;;;;;;
14845;Eichhörnchen UG (haftungsbeschränkt);2021-03-30;HRB 93010;Düsseldorf;Düsseldorf;Lebensmittel;https://www.eichhoernchen.biz/;;2537.0;;;;;;;;;;;;;;;
14846;greendoor travel UG (haftungsbeschränkt);2021-03-30;HRB 26052;Bonn;Bonn;Tourismus;https://www.greendoor-travel.com/;https://www.linkedin.com/company/greendoor-travel/;2538.0;;;;;;;;;;;;;;;
14847;Hirefreehands UG (haftungsbeschränkt);2021-03-30;HRB 227793 B;Charlottenburg (Berlin);Berlin;Personal;https://hirefreehands.tech/;;2539.0;;;;;;;;;;;;;;;
14848;SEED CYCLING UG (haftungsbeschränkt);2021-03-30;HRB 170511;Hamburg;Hamburg;Lebensmittel;https://seedcycling.de/;https://www.linkedin.com/company/seed-cycling/;2542.0;;;;;;;;;;;;;;;
14849;senseii UG (haftungsbeschränkt);2021-03-28;HRB 778396;Stuttgart;Herrenberg;Medizin;https://senseii.de/;https://www.linkedin.com/company/senseii/;2558.0;;;;;;;;;;;;;;;
14850;Comagine UG (haftungsbeschränkt);2021-03-26;HRB 20042;Moenchengladbach;Mönchengladbach;Werbung;https://comagine.eu/;;2562.0;;;;;;;;;;;;;;;
14851;Solid Al UG (haftungsbeschränkt);2021-03-26;HRB 10476;Gießen;Allendorf (Lumda);Software;;;2574.0;;;;;;;;;;;;;;;
14852;Agrivero UG (haftungsbeschränkt);2021-03-25;HRB 227626 B;Charlottenburg (Berlin);Berlin;Landwirtschaft;https://agrivero.ai/;https://www.linkedin.com/company/agrivero-ai/;2577.0;;;;;;;;;;;;;;;
14853;BCP Innovations UG (haftungsbeschränkt);2021-03-25;HRB 6514;Limburg a. d. Lahn;Löhnberg;Blockchain / Crypto;;;2579.0;;;;;;;;;;;;;;;
14854;Portal One UG (haftungsbeschränkt);2021-03-25;HRB 35137 P;Potsdam;Potsdam;Medien;;;2587.0;;;;;;;;;;;;;;;
14855;regio hoch.drei UG (haftungsbeschränkt);2021-03-25;HRB 15587;Würzburg;Kitzingen;Lebensmittel;;;2588.0;;;;;;;;;;;;;;;
14856;Viva la Verde UG (haftungsbeschränkt);2021-03-25;HRB 19345;Münster;Münster;eCommerce;https://www.vivalaverde.de/;;2592.0;;;;;;;;;;;;;;;
14857;12gradients UG (haftungsbeschränkt);2021-03-24;HRB 92942;Düsseldorf;Düsseldorf;Medien;https://liverooster.com/;https://www.linkedin.com/company/live-rooster/;2593.0;;;;;;;;;;;;;;;
14858;Bodytech UG (haftungsbeschränkt);2021-03-24;HRB 227603 B;Charlottenburg (Berlin);Berlin;eCommerce;https://nana-bodywear.com/;;2594.0;;;;;;;;;;;;;;;
14859;Cure Discoveries UG (haftungsbeschränkt);2021-03-24;HRB 739576;Mannheim;Heidelberg;Medizin;;;2595.0;;;;;;;;;;;;;;;
14860;Pastalab UG (haftungsbeschränkt);2021-03-24;HRB 206276;Göttingen;Göttingen;Dienstleistung;https://pastalab.de/;;2604.0;;;;;;;;;;;;;;;
14861;Pronuntia UG (haftungsbeschränkt);2021-03-24;HRB 7414;Bayreuth;Bayreuth;Bildung;http://pronuntia.de/;;2607.0;;;;;;;;;;;;;;;
14862;SpineVisualizing UG (haftungsbeschränkt);2021-03-24;HRB 38676;Leipzig;Leipzig;Medizin;http://spinevisualizing.de/;;2609.0;;;;;;;;;;;;;;;
14863;statpile UG (haftungsbeschränkt);2021-03-24;HRB 739579;Mannheim;Karlsruhe;Software;https://statpile.de/;https://www.linkedin.com/company/statpile/;2611.0;;;;;;;;;;;;;;;
14864;Supazone UG (haftungsbeschränkt);2021-03-24;HRB 209229;Walsrode;Lilienthal;Industrie;https://www.supazone.de/;https://www.linkedin.com/company/supazone/;2612.0;;;;;;;;;;;;;;;
14865;Earthmaker UG (haftungsbeschränkt);2021-03-23;HRB 167885;Hamburg;Hamburg;eCommerce;https://www.terrabox.bio/;;2624.0;;;;;;;;;;;;;;;
14866;Heartlete UG (haftungsbeschränkt);2021-03-23;HRB 32441;Wiesbaden;Wiesbaden;Sport;https://heartlete.de/;;2626.0;;;;;;;;;;;;;;;
14867;Articlett UG (haftungsbeschränkt);2021-03-22;HRB 739546;Mannheim;Karlsruhe;Medien;https://articlett.de/;https://www.linkedin.com/company/articlett/;2635.0;;;;;;;;;;;;;;;
14868;Hoyfeld UG (haftungsbeschränkt);2021-03-22;HRB 122299;Frankfurt am Main;Frankfurt am Main;Sport;https://hoyfeld.de/;https://www.linkedin.com/company/hoyfeld/;2640.0;;;;;;;;;;;;;;;
14869;Pulze UG (haftungsbeschränkt);2021-03-22;HRB 122311;Frankfurt am Main;Frankfurt am Main;Tourismus;;;2644.0;;;;;;;;;;;;;;;
14870;VIBOA UG (haftungsbeschränkt);2021-03-22;HRB 221482;Hannover;Hameln;Software;https://viboa.app/;https://www.linkedin.com/company/viboa-ug/;2645.0;;;;;;;;;;;;;;;
14871;Apparyllis UG (haftungsbeschränkt);2021-03-19;HRB 18360;Krefeld;Krefeld;Software;https://apparyllis.com/;https://www.linkedin.com/company/apparyllis-u-g/about/;2649.0;;;;;;;;;;;;;;;
14872;Idoru Live UG (haftungsbeschränkt);2021-03-19;HRB 227439 B;Charlottenburg (Berlin);Berlin;eCommerce;https://idoru.live/;https://www.linkedin.com/company/idorulive/;2652.0;;;;;;;;;;;;;;;
14873;MobiTech UG (haftungsbeschränkt);2021-03-19;HRB 778275;Stuttgart;Horb am Neckar;Mobilität;;;2653.0;;;;;;;;;;;;;;;
14874;Climateers UG (haftungsbeschränkt);2021-03-18;HRB 227371 B;Charlottenburg (Berlin);Berlin;Umwelttechnologie;https://climateers.app/;https://www.linkedin.com/company/climateers/;2655.0;;;;;;;;;;;;;;;
14875;HorseLift UG (haftungsbeschränkt);2021-03-18;HRB 92898;Düsseldorf;Düsseldorf;Sport;https://www.horselift.com/;;2657.0;;;;;;;;;;;;;;;
14876;IotaOrigin UG (haftungsbeschränkt);2021-03-18;HRB 105291;Köln;Köln;Logistik;;;2658.0;;;;;;;;;;;;;;;
14877;Jondi & Moon UG (haftungsbeschränkt);2021-03-18;HRB 167832;Hamburg;Hamburg;eCommerce;https://www.jondiandmoon.de/;;2659.0;;;;;;;;;;;;;;;
14878;MERCUSO Technology UG (haftungsbeschränkt);2021-03-18;HRB 122277;Frankfurt am Main;Frankfurt am Main;Mobilität;https://mercuso.com/;https://www.linkedin.com/company/mercuso/;2660.0;;;;;;;;;;;;;;;
14879;raffle yourmarketplace UG (haftungsbeschränkt);2021-03-17;HRB 723791;Freiburg;St. Georgen im Schwarzwald;eCommerce;http://raffleapp.de/;;2671.0;;;;;;;;;;;;;;;
14880;Trend-Tech-Trade - Vina Technologies UG (haftungsbeschränkt);2021-03-17;HRB 227328 B;Charlottenburg (Berlin);Berlin;Software;https://www.trend-tech-trade.com/;https://www.linkedin.com/company/trend-tech-trade/videos/;2672.0;;;;;;;;;;;;;;;
14881;Kilno UG (haftungsbeschränkt);2021-03-16;HRB 227076 B;Charlottenburg (Berlin);Berlin;Bildung;https://kilno.de/;;2680.0;;;;;;;;;;;;;;;
14882;Play From Your Heart UG (haftungsbeschränkt);2021-03-16;HRB 227228 B;Charlottenburg (Berlin);Berlin;Gaming;;;2682.0;;;;;;;;;;;;;;;
14883;Unosecur UG (haftungsbeschränkt);2021-03-16;HRB 227012 B;Charlottenburg (Berlin);Berlin;Software;https://unosecur.com/;;2684.0;;;;;;;;;;;;;;;
14884;Ayuna Hub UG (haftungsbeschränkt);2021-03-15;HRB 167734;Hamburg;Hamburg;Lebensmittel;https://www.ayunatea.com/;;2687.0;;;;;;;;;;;;;;;
14885;Honeydew Robotics UG (haftungsbeschränkt);2021-03-15;HRB 67408;Ludwigshafen a.Rhein (Ludwigshafen);Ludwigshafen;Bildung;https://honeydew-robotics.de/;;2692.0;;;;;;;;;;;;;;;
14886;inji UG (haftungsbeschränkt);2021-03-15;HRB 221434;Hannover;Hannover;Blockchain / Crypto;;;2693.0;;;;;;;;;;;;;;;
14887;OpenVendor UG (haftungsbeschränkt);2021-03-15;HRB 41147;Dresden;Dresden;Personal;https://www.openvendor.de/;https://www.linkedin.com/company/byder/;2697.0;;;;;;;;;;;;;;;
14888;AB-3D UG (haftungsbeschränkt);2021-03-13;HRB 15570;Würzburg;Prosselsheim;Industrie;https://www.ab-3d.com/;;2702.0;;;;;;;;;;;;;;;
14889;SimplifyHomEZ UG (haftungsbeschränkt);2021-03-12;HRB 778135;Stuttgart;Bietigheim-Bissingen;Immobilien;http://simplifyhomez.de/;;2716.0;;;;;;;;;;;;;;;
14890;Swilook UG (haftungsbeschränkt);2021-03-12;HRB 92800;Düsseldorf;Düsseldorf;Software;https://www.swilook.com/;;2717.0;;;;;;;;;;;;;;;
14891;Certirex Technologies UG (haftungsbeschränkt);2021-03-11;HRB 739424;Mannheim;Mannheim;Werbung;https://certirex.com/;https://www.linkedin.com/company/certirex/;2720.0;;;;;;;;;;;;;;;
14892;OMNIVANA UG (haftungsbeschränkt);2021-03-11;HRB 122203;Frankfurt am Main;Frankfurt am Main;Sport;https://omnivana.com/;;2725.0;;;;;;;;;;;;;;;
14893;Webmediathek UG (haftungsbeschränkt);2021-03-11;HRB 41126;Dresden;Dresden;Medien;https://webmediathek.de/;;2729.0;;;;;;;;;;;;;;;
14894;Budge UG (haftungsbeschränkt);2021-03-10;HRB 742990;Ulm;Ravensburg;Umwelttechnologie;https://www.budge-app.com/;https://www.linkedin.com/company/budge-app/;2732.0;;;;;;;;;;;;;;;
14895;Covisa Software Services UG (haftungsbeschränkt);2021-03-10;HRB 226983 B;Charlottenburg (Berlin);Berlin;Medizin;https://covisa.de/;;2733.0;;;;;;;;;;;;;;;
14896;Overhan Escape UG (haftungsbeschränkt);2021-03-10;HRB 221408;Hannover;Hannover;Gaming;https://overhan-escape.de/;;2740.0;;;;;;;;;;;;;;;
14897;addet labs UG (haftungsbeschränkt);2021-03-09;HRB 263979;München;Vaterstetten-Baldham;eCommerce;https://addet.app/;https://www.linkedin.com/company/addet-labs/;2744.0;;;;;;;;;;;;;;;
14898;angeln-in UG (Haftungsbeschränkt);2021-03-09;HRB 205773;Aurich;Aurich;Sport;https://angeln-in.de/;;2745.0;;;;;;;;;;;;;;;
14899;DLST Trading UG (haftungsbeschränkt);2021-03-09;HRB 35066 P;Potsdam;Falkensee;eCommerce;;;2746.0;;;;;;;;;;;;;;;
14900;Humphrey UG (haftungsbeschränkt);2021-03-09;HRB 29569;Stendal;Falkenstein/Harz OT Ermsleben;Lebensmittel;https://humphrey-online.de/;;2753.0;;;;;;;;;;;;;;;
14901;Riolocal UG (haftungsbeschränkt);2021-03-09;HRB 226883 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.riolocal.shop/;https://www.linkedin.com/company/riolocal/;2760.0;;;;;;;;;;;;;;;
14902;Stellar Cartography Interactive UG (haftungsbeschränkt);2021-03-09;HRB 226857 B;Charlottenburg (Berlin);Berlin;Gaming;;;2762.0;;;;;;;;;;;;;;;
14903;DETELLING UG (haftungsbeschränkt);2021-03-08;HRB 24586;Aachen;Aachen;Bauwesen;https://detelling.com/;https://www.linkedin.com/company/detelling/;2773.0;;;;;;;;;;;;;;;
14904;innolytiq UG (haftungsbeschränkt);2021-03-08;HRB 10763;Königstein;Kelkheim (Taunus);Software;;;2775.0;;;;;;;;;;;;;;;
14905;Liteup Media UG (haftungsbeschränkt);2021-03-08;HRB 167584;Hamburg;Hamburg;Werbung;https://www.liteupmedia.com/;https://www.linkedin.com/company/liteup-media/;2777.0;;;;;;;;;;;;;;;
14906;COKO-Projects UG (haftungsbeschränkt);2021-03-06;HRB 167581;Hamburg;Hamburg;eCommerce;https://coko-projects.de/;https://www.linkedin.com/company/coko-projects/;2784.0;;;;;;;;;;;;;;;
14907;DLST Wellness UG (haftungsbeschränkt);2021-03-06;HRB 35064 P;Potsdam;Falkensee;eCommerce;;;2785.0;;;;;;;;;;;;;;;
14908;fitoni UG (haftungsbeschränkt);2021-03-06;HRB 167577;Hamburg;Hamburg;eCommerce;https://fitoni.de/;;2786.0;;;;;;;;;;;;;;;
14909;BlueSunshine Bioresearch UG (haftungsbeschränkt);2021-03-05;HRB 10266;Bamberg;Frensdorf;Landwirtschaft;;;2789.0;;;;;;;;;;;;;;;
14910;Celbretti UG (haftungsbeschränkt);2021-03-05;HRB 226788 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://celbretti.com/;;2790.0;;;;;;;;;;;;;;;
14911;DeineBasics MVP UG (haftungsbeschränkt);2021-03-05;HRB 226827 B;Charlottenburg (Berlin);Berlin;eCommerce;https://deinebasics.de/;;2792.0;;;;;;;;;;;;;;;
14912;Kurrywurst UG (haftungsbeschränkt);2021-03-05;HRB 14762 FL;Flensburg;Schleswig;Lebensmittel;https://kurrywurst.com/;;2795.0;;;;;;;;;;;;;;;
14913;Lieferflitzer.de UG (haftungsbeschränkt);2021-03-05;HRB 19183;Bochum;Bochum;Lebensmittel;https://lieferflitzer.com/;https://www.linkedin.com/company/lieferflitzer-de/;2796.0;;;;;;;;;;;;;;;
14914;Love it Pure UG (haftungsbeschränkt);2021-03-04;HRB 226662 B;Charlottenburg (Berlin);Berlin;eCommerce;https://loveitpure.de/;https://www.linkedin.com/company/love-it-pure/;2811.0;;;;;;;;;;;;;;;
14915;smartfuse3D UG (haftungsbeschränkt);2021-03-04;HRB 105064;Köln;Köln;Industrie;https://www.smartfuse3d.com/;;2820.0;;;;;;;;;;;;;;;
14916;zeitwart UG (haftungsbeschränkt);2021-03-04;HRB 215859;Osnabrück;Osnabrück;Immobilien;https://www.zeitwart.de/;;2823.0;;;;;;;;;;;;;;;
14917;ShippTOG UG (haftungsbeschränkt);2021-03-03;HRB 13052;Straubing;Straubing;eCommerce;http://shipptog.de;;2832.0;;;;;;;;;;;;;;;
14918;DIONIK UG (haftungsbeschränkt);2021-03-02;HRB 226591 B;Charlottenburg (Berlin);Berlin;Medizin;http://myparamedic.health/;https://www.linkedin.com/company/myparamedic/;2838.0;;;;;;;;;;;;;;;
14919;Funkengeber UG (haftungsbeschränkt);2021-03-02;HRB 31514;Wuppertal;Wuppertal;eCommerce;https://www.basswagen.com/;https://www.linkedin.com/company/funkengeber/;2842.0;;;;;;;;;;;;;;;
14920;insyt finance UG (haftungsbeschränkt);2021-03-02;HRB 92669;Düsseldorf;Düsseldorf;Finanzbereich;https://insyt.finance/;;2843.0;;;;;;;;;;;;;;;
14921;legaltech solution pacta 4.0 UG (haftungsbeschränkt);2021-03-02;HRB 32389;Wiesbaden;Wiesbaden;Rechtsberatung;;;2845.0;;;;;;;;;;;;;;;
14922;Motivaktiv UG (haftungsbeschränkt);2021-03-02;HRB 92683;Düsseldorf;Düsseldorf;Sport;https://www.motivaktiv.de/;;2846.0;;;;;;;;;;;;;;;
14923;Project EM.ME UG (haftungsbeschränkt);2021-03-02;HRB 263759;München;München;Lebensmittel;;;2848.0;;;;;;;;;;;;;;;
14924;Ami Cocon UG (haftungsbeschränkt);2021-03-01;HRB 226572 B;Charlottenburg (Berlin);Berlin;Sport;https://www.amicocon.de/;https://www.linkedin.com/company/ami-cocon/;2851.0;;;;;;;;;;;;;;;
14925;Evita Schlafen UG (haftungsbeschränkt);2021-03-01;HRB 215848;Osnabrück;Nordhorn;eCommerce;;;2857.0;;;;;;;;;;;;;;;
14926;IN X SPACE Technologies UG (haftungsbeschränkt);2021-03-01;HRB 226454 B;Charlottenburg (Berlin);Berlin;Tourismus;;;2859.0;;;;;;;;;;;;;;;
14927;NetDev UG (haftungsbeschränkt);2021-03-01;HRB 216430;Oldenburg;Oldenburg;Dienstleistung;https://netdev.cloud/;;2862.0;;;;;;;;;;;;;;;
14928;Pleasmile UG (haftungsbeschränkt);2021-03-01;HRB 19163;Bochum;Bochum;eCommerce;https://pleasmile.com/;;2863.0;;;;;;;;;;;;;;;
14929;Insiqht UG (haftungsbeschränkt);2021-02-26;HRB 167432;Hamburg;Hamburg;Industrie;https://www.insiqht.de/;;2878.0;;;;;;;;;;;;;;;
